Year,Sector_1,Sector_2,Sector_3,Sector_4,Element,Category,Unit,Value
1994,animal_feed,food,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,3327507.87427709
1994,animal_feed,food,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,736875.312605287
1994,animal_feed,food,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,527236.7076043
1994,animal_feed,food,consumer_goods,consumer_goods,Gas,GHG,kgCO2,41294492.5184003
1994,animal_feed,food,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,35307882.3875033
1994,animal_feed,food,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,562136.408563448
1994,animal_feed,food,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
1994,animal_feed,food,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,1050834.67185382
1994,animal_feed,food,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,90689.9977828577
1994,animal_feed,food,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,1965886.18238604
1994,animal_feed,food,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,29643643.6050524
1994,animal_feed,food,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,4890238.24203687
1994,animal_feed,food,consumer_goods,consumer_goods,Oil,GHG,kgCO2,377770904.197348
1994,animal_feed,food,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,342527473.792337
1994,animal_feed,food,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
1994,animal_feed,food,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,0.0
1994,animal_feed,food,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,0.0
1994,animal_feed,food,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,857239222.966924
1994,animal_feed,food,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,6301.69513996361
1994,animal_feed,food,consumer_goods,consumer_goods,Workers,Workers,Workers,11302.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,2456715.97385344
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,18234.1323849619
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,2083866.51447437
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,1436800.04659192
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Coal,GHG,kgCO2,144669344.119845
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,26532708.332047
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,1109666.70875142
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Factories,Factories,Number,16.3157894736842
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,657312.738345148
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,21811489.8897083
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,6426981.25850281
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,5325459.15035367
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gas,GHG,kgCO2,360168029.726498
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,356634283.289055
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,97336.9942042449
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,620281.460929018
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,10037.2759275273
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,1160413.5130785
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,4857373.74749429
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,1173158.6423472
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Oil,GHG,kgCO2,90626505.121321
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,69823188.4005233
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,0.0
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,419689314.664474
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,3719.73324866624
1994,artificial_fibers,textil_and_leather,consumer_goods,consumer_goods,Workers,Workers,Workers,5954.0
1994,beverage,food,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,6927936.25999415
1994,beverage,food,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,2083116.0727625
1994,beverage,food,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,1933298.52730559
1994,beverage,food,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,363607.939968462
1994,beverage,food,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,4278938.41852888
1994,beverage,food,consumer_goods,consumer_goods,Coal,GHG,kgCO2,430840196.592504
1994,beverage,food,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,9128081.09969656
1994,beverage,food,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
1994,beverage,food,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,83631.5274155417
1994,beverage,food,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,86072546.1021842
1994,beverage,food,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,3234685.9528985
1994,beverage,food,consumer_goods,consumer_goods,Factories,Factories,Number,5500.0
1994,beverage,food,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,4586790.62719102
1994,beverage,food,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,14648986.393618
1994,beverage,food,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,2957529.48793181
1994,beverage,food,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,2321101.45121424
1994,beverage,food,consumer_goods,consumer_goods,Gas,GHG,kgCO2,165739952.503698
1994,beverage,food,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,155439057.764625
1994,beverage,food,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,832157.778544937
1994,beverage,food,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
1994,beverage,food,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,1808124.64921836
1994,beverage,food,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,134252.800461883
1994,beverage,food,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,3382613.23035643
1994,beverage,food,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,43882922.7827429
1994,beverage,food,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,7348891.05922688
1994,beverage,food,consumer_goods,consumer_goods,Oil,GHG,kgCO2,567701834.325277
1994,beverage,food,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,507060025.537322
1994,beverage,food,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
1994,beverage,food,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,0.0
1994,beverage,food,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,0.0
1994,beverage,food,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,4177073820.79861
1994,beverage,food,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,10843.0475503123
1994,beverage,food,consumer_goods,consumer_goods,Workers,Workers,Workers,51872.0
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Biomass,EnergyMonetary,Euros,10685952.4454787
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Biomass,EnergyPrimary,GJ,787867.505125255
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Biomass,FinalGJ,GJ,645098.389466341
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,EnergyMonetary,Euros,10885185.4176996
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,EnergyPrimary,GJ,10445790.9305227
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,GHG,kgCO2,1051771766.23586
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,GHG_inv,kgCO2,174953722.988142
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coke,FinalGJ,GJ,0.0
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Electricity,EnergyMonetary,Euros,149997958.689415
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Electricity,FinalGJ,GJ,6725514.64267742
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Factories,Factories,Number,2085.0
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Fueloil,FinalGJ,GJ,6675226.60401815
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,EnergyMonetary,Euros,199318788.897343
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,EnergyPrimary,GJ,37516006.026448
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,FinalGJ,GJ,31074329.7337378
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,GHG,kgCO2,2102396977.72215
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,GHG_inv,kgCO2,2080979498.74301
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gasoil,FinalGJ,GJ,348781.709481952
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gasoline,FinalGJ,GJ,0.0
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Hydro,EnergyPrimary,GJ,3759427.95720473
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,LPG,FinalGJ,GJ,639428.941458473
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Nuclear,EnergyPrimary,GJ,7033083.00791646
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,EnergyMonetary,Euros,83453697.1475158
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,EnergyPrimary,GJ,31463147.9009221
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,GHG,kgCO2,2430528175.34623
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,GHG_inv,kgCO2,2304442558.72049
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,OilCoke,FinalGJ,GJ,17574271.403182
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Other_coal,FinalGJ,GJ,1602926.93729685
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Solar,EnergyPrimary,GJ,0.0
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,ValueAdded,ValueAdded,Euros,2220186545.70439
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Wind,EnergyPrimary,GJ,22544.7156641364
1994,ceramic_products,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Workers,Workers,Workers,47930.0
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Biomass,EnergyMonetary,Euros,86871060.0051803
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Biomass,EnergyPrimary,GJ,550915.163232626
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Biomass,FinalGJ,GJ,0.0
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Coal,EnergyMonetary,Euros,14656065.619253
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Coal,EnergyPrimary,GJ,47874540.5104347
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Coal,GHG,kgCO2,4820419091.79494
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Coal,GHG_inv,kgCO2,449466109.339228
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Coke,FinalGJ,GJ,0.0
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Coke_Manufactured_Gases,FinalGJ,GJ,1367995.032
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Electricity,EnergyMonetary,Euros,478442006.402049
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Electricity,FinalGJ,GJ,33526805.832
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Factories,Factories,Number,2256.0
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Fueloil,FinalGJ,GJ,54315117.4297379
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gas,EnergyMonetary,Euros,154774220.712382
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gas,EnergyPrimary,GJ,37288348.2952326
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gas,FinalGJ,GJ,29609342.676
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gas,GHG,kgCO2,2089639038.46484
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gas,GHG_inv,kgCO2,1982872538.45783
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gasoil,FinalGJ,GJ,1926998.15543413
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Gasoline,FinalGJ,GJ,0.0
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Hydro,EnergyPrimary,GJ,18740812.8384385
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,LPG,FinalGJ,GJ,10068695.5298579
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Nuclear,EnergyPrimary,GJ,35060039.4073164
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Oil,EnergyMonetary,Euros,132164217.104716
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Oil,EnergyPrimary,GJ,87161400.1333203
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Oil,GHG,kgCO2,6733218160.299
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Oil,GHG_inv,kgCO2,6104679199.13239
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,OilCoke,FinalGJ,GJ,546188.420970156
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Other_coal,FinalGJ,GJ,2750015.844
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Processes,GHG,kgCO2,2968647047.36485
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Solar,EnergyPrimary,GJ,0.0
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,ValueAdded,ValueAdded,Euros,9751679326.38803
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Wind,EnergyPrimary,GJ,112385.794213102
1994,chemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,chemicals_and_petrochemicals,Workers,Workers,Workers,99241.5384615385
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Biomass,EnergyMonetary,Euros,1773924.42792104
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Biomass,EnergyPrimary,GJ,283979.311279992
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Biomass,FinalGJ,GJ,107089.732742639
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Coal,EnergyMonetary,Euros,113259884.812318
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Coal,EnergyPrimary,GJ,31595868.8203039
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Coal,GHG,kgCO2,3181342894.56094
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Coal,GHG_inv,kgCO2,1820385942.24614
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Coke,FinalGJ,GJ,0.0
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Electricity,EnergyMonetary,Euros,232819986.18009
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Electricity,FinalGJ,GJ,10439036.9031912
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Factories,Factories,Number,3044.0
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Fueloil,FinalGJ,GJ,9192219.66764428
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gas,EnergyMonetary,Euros,20486692.2419823
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gas,EnergyPrimary,GJ,4409951.62371643
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gas,FinalGJ,GJ,3193929.85178554
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gas,GHG,kgCO2,247133688.993069
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gas,GHG_inv,kgCO2,213890455.528404
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gasoil,FinalGJ,GJ,480295.019151063
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Gasoline,FinalGJ,GJ,0.0
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Hydro,EnergyPrimary,GJ,5835212.51015009
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,LPG,FinalGJ,GJ,880535.094973017
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Nuclear,EnergyPrimary,GJ,10916430.4835442
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Oil,EnergyMonetary,Euros,114921149.762205
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Oil,EnergyPrimary,GJ,43612570.8566739
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Oil,GHG,kgCO2,3369071098.67806
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Oil,GHG_inv,kgCO2,3173366758.58703
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,OilCoke,FinalGJ,GJ,24200910.7435552
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Other_coal,FinalGJ,GJ,16678385.6511623
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Processes,GHG,kgCO2,14446850099.539
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Solar,EnergyPrimary,GJ,0.0
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,ValueAdded,ValueAdded,Euros,2898112071.38178
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Wind,EnergyPrimary,GJ,34992.8788046147
1994,concrete_lime,non_metallic_and_building_materials,concrete_lime,non_metallic_and_building_materials,Workers,Workers,Workers,48305.0
1994,dairy_industry,food,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,9525397.44262106
1994,dairy_industry,food,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,2832850.06709406
1994,dairy_industry,food,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,2658141.78374604
1994,dairy_industry,food,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,144674.151329456
1994,dairy_industry,food,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,3329891.32013241
1994,dairy_industry,food,consumer_goods,consumer_goods,Coal,GHG,kgCO2,335282000.036532
1994,dairy_industry,food,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,3631926.70236957
1994,dairy_industry,food,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
1994,dairy_industry,food,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,33275.7316968356
1994,dairy_industry,food,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,67690647.6672813
1994,dairy_industry,food,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,2543877.19508161
1994,dairy_industry,food,consumer_goods,consumer_goods,Factories,Factories,Number,840.833333333333
1994,dairy_industry,food,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,4141979.70162702
1994,dairy_industry,food,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,9692878.86216854
1994,dairy_industry,food,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,1979858.30333922
1994,dairy_industry,food,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,1535816.51241241
1994,dairy_industry,food,consumer_goods,consumer_goods,Gas,GHG,kgCO2,110951259.31913
1994,dairy_industry,food,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,102850253.039932
1994,dairy_industry,food,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,751458.025324122
1994,dairy_industry,food,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
1994,dairy_industry,food,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,1421976.39214092
1994,dairy_industry,food,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,121233.433046462
1994,dairy_industry,food,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,2660212.70125912
1994,dairy_industry,food,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,39627310.2889588
1994,dairy_industry,food,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,6544700.16089606
1994,dairy_industry,food,consumer_goods,consumer_goods,Oil,GHG,kgCO2,505578087.429221
1994,dairy_industry,food,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,457887116.283801
1994,dairy_industry,food,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
1994,dairy_industry,food,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,0.0
1994,dairy_industry,food,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,0.0
1994,dairy_industry,food,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,1793013585.18101
1994,dairy_industry,food,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,8527.37538978344
1994,dairy_industry,food,consumer_goods,consumer_goods,Workers,Workers,Workers,29377.0
1994,fish_preservation,food,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,622353.910273618
1994,fish_preservation,food,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,192494.314171636
1994,fish_preservation,food,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,173673.061217783
1994,fish_preservation,food,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,7513.9583075637
1994,fish_preservation,food,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,800688.721879889
1994,fish_preservation,food,consumer_goods,consumer_goods,Coal,GHG,kgCO2,80620203.5650547
1994,fish_preservation,food,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,188631.801651882
1994,fish_preservation,food,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
1994,fish_preservation,food,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,1728.24556650979
1994,fish_preservation,food,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,16416294.2309271
1994,fish_preservation,food,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,616939.532431016
1994,fish_preservation,food,consumer_goods,consumer_goods,Factories,Factories,Number,369.285714285714
1994,fish_preservation,food,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,1150871.29477598
1994,fish_preservation,food,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,340241.490023056
1994,fish_preservation,food,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,99481.1288314989
1994,fish_preservation,food,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,53910.5570198268
1994,fish_preservation,food,consumer_goods,consumer_goods,Gas,GHG,kgCO2,5574922.4597172
1994,fish_preservation,food,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,3610271.40039235
